utt_id,spk_id,demog,gender,speaking_style,duration,num_samples,filepath,transcription
N000265-fn000696-356.2693-357.6404,N000265,DT,m,read,['1.371063'],['21938'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-356.2693-357.6404.wav'],uit de notering te halen
N000265-fn000696-358.2485-359.6673,N000265,DT,m,read,['1.418813'],['22700'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-358.2485-359.6673.wav'],de toekomst van jeroen is
N000265-fn000696-359.6673-361.6703,N000265,DT,m,read,['2.003'],['32048'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-359.6673-361.6703.wav'],door zijn ouders al helemaal uitgestippeld
N000265-fn000696-37.3644-39.9006,N000265,DT,m,read,['2.53625'],['40579'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-37.3644-39.9006.wav'],dat betekent dat je niet kunt praten met de verkoper
N000265-fn000696-39.9006-41.0527,N000265,DT,m,read,['1.152063'],['18434'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-39.9006-41.0527.wav'],over een lagere prijs
N000265-fn000696-41.4827-43.3685,N000265,DT,m,read,['1.885813'],['30173'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-41.4827-43.3685.wav'],bij sommige dingen is dat heel duidelijk
N000265-fn000696-43.8475-46.4885,N000265,DT,m,read,['2.641'],['42256'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-43.8475-46.4885.wav'],voor groente fruit kleren en andere niet zo
N000265-fn000696-46.4885-47.8472,N000265,DT,m,read,['1.358688'],['21739'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-46.4885-47.8472.wav'],grote en dure artikelen
N000265-fn000696-47.8472-50.1183,N000265,DT,m,read,['2.271125'],['36337'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-47.8472-50.1183.wav'],betaal je gewoon de prijs die erop staat
N000265-fn000696-50.1183-51.7813,N000265,DT,m,read,['1.663'],['26608'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-50.1183-51.7813.wav'],of die de verkoper er voor vraagt
N000265-fn000696-55.5646-58.6157,N000265,DT,m,read,['3.051063'],['48818'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-55.5646-58.6157.wav'],dit is niet zo bij spullen die n die niet nieuw zijn
N000265-fn000696-58.8045-60.0159,N000265,DT,m,read,['1.211375'],['19382'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-58.8045-60.0159.wav'],tweedehands spullen
N000265-fn000696-60.3204-62.8692,N000265,DT,m,read,['2.548812'],['40781'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-60.3204-62.8692.wav'],daarbij is het juist heel normaal als je probeert minder te
N000265-fn000696-62.8692-63.3910,N000265,DT,m,read,['0.5218125'],['8349'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-62.8692-63.3910.wav'],betalen
N000265-fn000696-63.8439-66.4110,N000265,DT,m,read,['2.567125'],['41074'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-63.8439-66.4110.wav'],ook bij tweedehands auto's is de vraagprijs
N000265-fn000696-66.4110-68.1990,N000265,DT,m,read,['1.788'],['28608'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-66.4110-68.1990.wav'],nooit de prijs die je er echt voor betaalt
N000265-fn000696-68.5124-69.9309,N000265,DT,m,read,['1.4185'],['22696'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-68.5124-69.9309.wav'],je betaalt altijd minder
N000265-fn000696-69.9309-72.0100,N000265,DT,m,read,['2.079125'],['33266'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-69.9309-72.0100.wav'],of je vraagt er nog gratis
N000265-fn000696-72.0100-73.8511,N000265,DT,m,read,['1.841125'],['29457'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-72.0100-73.8511.wav'],spullen bij zoals een cd-speler
N000265-fn000696-78.1109-80.3802,N000265,DT,m,read,['2.269312'],['36309'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-78.1109-80.3802.wav'],post kun je versturen via de brievenbus
N000265-fn000696-80.7780-83.5170,N000265,DT,m,read,['2.739'],['43824'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-80.7780-83.5170.wav'],als je een brief voor 's avonds zes uur op de bus doet
N000265-fn000696-83.5170-85.6242,N000265,DT,m,read,['2.107188'],['33715'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-83.5170-85.6242.wav'],komt de brief binnen nederland
N000265-fn000696-85.6242-86.8905,N000265,DT,m,read,['1.266312'],['20261'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-85.6242-86.8905.wav'],de volgende dag aan
N000265-fn000696-87.3263-90.1142,N000265,DT,m,read,['2.787875'],['44607'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-87.3263-90.1142.wav'],post die niet in de brievenbus past verstuur je in een pakket
N000265-fn000696-90.6554-91.7423,N000265,DT,m,read,['1.086938'],['17390'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-90.6554-91.7423.wav'],pakketten serieus
N000265-fn000696-91.7423-93.8129,N000265,DT,m,read,['2.070563'],['33130'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-91.7423-93.8129.wav'],zijn er in verschillende soorten en maten
N000265-fn000696-94.1118-96.1954,N000265,DT,m,read,['2.083563'],['33338'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-94.1118-96.1954.wav'],je kunt ze voor allerlei dingen gebruiken
N000265-fn000696-99.3060-101.6131,N000265,DT,m,read,['2.307125'],['36913'],['dump/raw/nl_test_read_all_hires/data/format.16/N000265-fn000696-99.3060-101.6131.wav'],een gemeente is een stad of een dorp
N000266-fn000698-100.8812-101.6998,N000266,DT,m,read,['0.818625'],['13097'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-100.8812-101.6998.wav'],dag aan
N000266-fn000698-102.2934-104.2844,N000266,DT,m,read,['1.991'],['31856'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-102.2934-104.2844.wav'],post die niet in de de brievenbus past
N000266-fn000698-104.2844-105.8395,N000266,DT,m,read,['1.555125'],['24882'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-104.2844-105.8395.wav'],verstuur je in een pakket
N000266-fn000698-105.8395-107.2363,N000266,DT,m,read,['1.396813'],['22348'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-105.8395-107.2363.wav'],pakketten zijn er in s
N000266-fn000698-107.7324-109.4276,N000266,DT,m,read,['1.69525'],['27123'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-107.7324-109.4276.wav'],verschillende soorten en maten
N000266-fn000698-109.8789-112.0935,N000266,DT,m,read,['2.214625'],['35434'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-109.8789-112.0935.wav'],je kunt ze voor allerlei dingen gebruiken
N000266-fn000698-116.5607-118.4977,N000266,DT,m,read,['1.937'],['30992'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-116.5607-118.4977.wav'],een gemeente is een stad of een dorp
N000266-fn000698-118.4977-120.1029,N000266,DT,m,read,['1.605188'],['25683'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-118.4977-120.1029.wav'],of een paar kleine dorpen samen
N000266-fn000698-120.6993-122.3205,N000266,DT,m,read,['1.621187'],['25940'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-120.6993-122.3205.wav'],ambtenaren van de gemeente
N000266-fn000698-122.3205-123.7570,N000266,DT,m,read,['1.4365'],['22984'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-122.3205-123.7570.wav'],controleren of alle
N000266-fn000698-123.7570-124.9250,N000266,DT,m,read,['1.168'],['18688'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-123.7570-124.9250.wav'],kinderen naar school gaan
N000266-fn000698-125.6219-128.0433,N000266,DT,m,read,['2.421438'],['38742'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-125.6219-128.0433.wav'],de gemeente houdt de stad schoon en zorgt voor
N000266-fn000698-128.0433-129.8653,N000266,DT,m,read,['1.822'],['29152'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-128.0433-129.8653.wav'],goede straten en fietspaden
N000266-fn000698-129.8653-132.6385,N000266,DT,m,read,['2.773187'],['44372'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-129.8653-132.6385.wav'],ook zorgt de gemeente voor de bomen en de parken
N000266-fn000698-133.1138-135.4136,N000266,DT,m,read,['2.299813'],['36797'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-133.1138-135.4136.wav'],het is belangrijk dat er voldoende groen
N000266-fn000698-135.4136-136.3262,N000266,DT,m,read,['0.9125625'],['14602'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-135.4136-136.3262.wav'],is in de stad
N000266-fn000698-14.5723-16.6717,N000266,DT,m,read,['2.099375'],['33591'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-14.5723-16.6717.wav'],kan ik nou beginnen
N000266-fn000698-140.3064-142.8839,N000266,DT,m,read,['2.5775'],['41240'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-140.3064-142.8839.wav'],voor veel dingen moet je in nederland naar een balie
N000266-fn000698-143.2998-144.8872,N000266,DT,m,read,['1.587375'],['25399'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-143.2998-144.8872.wav'],bijvoorbeeld naar het gemeentehuis
N000266-fn000698-144.8872-146.5534,N000266,DT,m,read,['1.666188'],['26659'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-144.8872-146.5534.wav'],de bank of naar het postkantoor
N000266-fn000698-147.0403-149.0202,N000266,DT,m,read,['1.979875'],['31679'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-147.0403-149.0202.wav'],meestal zijn er al meer mensen
N000266-fn000698-149.4251-151.7439,N000266,DT,m,read,['2.31875'],['37101'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-149.4251-151.7439.wav'],en moet je wachten tot je aan de beurt bent
N000266-fn000698-152.2236-154.0718,N000266,DT,m,read,['1.848187'],['29571'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-152.2236-154.0718.wav'],je kunt niet even iets anders gaan doen
N000266-fn000698-154.4260-156.4338,N000266,DT,m,read,['2.007812'],['32124'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-154.4260-156.4338.wav'],want dan ben je je plaats kwijt
N000266-fn000698-160.2750-162.8169,N000266,DT,m,read,['2.541875'],['40670'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-160.2750-162.8169.wav'],soms kun je nummertjes trekken uit een apparaat
N000266-fn000698-163.1710-165.5960,N000266,DT,m,read,['2.425'],['38800'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-163.1710-165.5960.wav'],en kun je bij de uh balie zien welk nummer
N000266-fn000698-165.5960-166.3834,N000266,DT,m,read,['0.787375'],['12598'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-165.5960-166.3834.wav'],aan de beurt is
N000266-fn000698-166.9533-168.8829,N000266,DT,m,read,['1.929562'],['30874'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-166.9533-168.8829.wav'],als het nog erg lang duurt voor
N000266-fn000698-168.8829-171.4861,N000266,DT,m,read,['2.60325'],['41651'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-168.8829-171.4861.wav'],jouw nummer aan de beurt is
N000266-fn000698-17.3329-19.8027,N000266,DT,m,read,['2.469812'],['39517'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-17.3329-19.8027.wav'],veel nederlanders vieren elk jaar
N000266-fn000698-171.4861-173.5749,N000266,DT,m,read,['2.08875'],['33421'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-171.4861-173.5749.wav'],kun je wel even een een boodschap gaan doen
N000266-fn000698-173.5749-174.7297,N000266,DT,m,read,['1.154812'],['18477'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-173.5749-174.7297.wav'],maar niet te lang
N000266-fn000698-174.7297-176.3584,N000266,DT,m,read,['1.628688'],['26059'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-174.7297-176.3584.wav'],want als jouw nummer geweest is
N000266-fn000698-176.3584-177.8549,N000266,DT,m,read,['1.4965'],['23944'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-176.3584-177.8549.wav'],moet je weer een nieuw nummer trekken
N000266-fn000698-182.0602-184.3600,N000266,DT,m,read,['2.299813'],['36797'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-182.0602-184.3600.wav'],het nederlands heeft een apart woord voor gezin
N000266-fn000698-184.7335-186.8751,N000266,DT,m,read,['2.141625'],['34265'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-184.7335-186.8751.wav'],een gezin bestaat uit ouders en kinderen
N000266-fn000698-187.3042-189.8097,N000266,DT,m,read,['2.5055'],['40088'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-187.3042-189.8097.wav'],ze wonen bijna altijd apart van de rest van de familie
N000266-fn000698-19.8027-21.4921,N000266,DT,m,read,['1.689438'],['27030'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-19.8027-21.4921.wav'],hun verjaardag en hun trouwdag
N000266-fn000698-190.1671-193.0266,N000266,DT,m,read,['2.8595'],['45752'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-190.1671-193.0266.wav'],familie is veel groter opa's en oma's
N000266-fn000698-193.2889-195.7263,N000266,DT,m,read,['2.437438'],['38998'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-193.2889-195.7263.wav'],tantes en ooms neven en nichten
N000266-fn000698-196.4040-198.2171,N000266,DT,m,read,['1.813125'],['29009'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-196.4040-198.2171.wav'],in nederland zijn vooral de
N000266-fn000698-198.2171-200.0545,N000266,DT,m,read,['1.837375'],['29399'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-198.2171-200.0545.wav'],relaties binnen het gezin belangrijk
N000266-fn000698-203.6869-205.7722,N000266,DT,m,read,['2.085313'],['33365'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-203.6869-205.7722.wav'],nederlanders praten veel over het weer
N000266-fn000698-205.7722-207.3077,N000266,DT,m,read,['1.5355'],['24568'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-205.7722-207.3077.wav'],omdat het weer vaak verandert
N000266-fn000698-207.3077-209.5205,N000266,DT,m,read,['2.212812'],['35405'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-207.3077-209.5205.wav'],en het helemaal niet zeker is wat voor weer
N000266-fn000698-209.8684-212.4212,N000266,DT,m,read,['2.552813'],['40845'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-209.8684-212.4212.wav'],het is in de lente zomer herfst of winter
N000266-fn000698-213.1064-215.5788,N000266,DT,m,read,['2.472437'],['39558'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-213.1064-215.5788.wav'],er zijn veel uitdrukkingen die met het vaak
N000266-fn000698-215.5788-217.3731,N000266,DT,m,read,['1.794312'],['28709'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-215.5788-217.3731.wav'],onzekere weer te maken hebben
N000266-fn000698-217.3731-218.4939,N000266,DT,m,read,['1.12075'],['17933'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-217.3731-218.4939.wav'],bijvoorbeeld
N000266-fn000698-218.4939-220.7418,N000266,DT,m,read,['2.247937'],['35966'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-218.4939-220.7418.wav'],het kan vriezen en het kan dooien
N000266-fn000698-22.3790-24.4927,N000266,DT,m,read,['2.113688'],['33819'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-22.3790-24.4927.wav'],een verjaardag vieren ze meestal
N000266-fn000698-220.7418-222.9995,N000266,DT,m,read,['2.257688'],['36124'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-220.7418-222.9995.wav'],dat betekent dat je nog niet weet
N000266-fn000698-222.9995-223.9165,N000266,DT,m,read,['0.917'],['14672'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-222.9995-223.9165.wav'],hoe iets zal gaan
N000266-fn000698-227.9524-229.7411,N000266,DT,m,read,['1.78875'],['28619'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-227.9524-229.7411.wav'],gedichten gaan vaak over de liefde
N000266-fn000698-230.1670-232.1747,N000266,DT,m,read,['2.007688'],['32123'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-230.1670-232.1747.wav'],dichters vertellen graag over hun geliefde
N000266-fn000698-232.6369-235.2843,N000266,DT,m,read,['2.647438'],['42358'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-232.6369-235.2843.wav'],een dichter kan in weinig woorden zijn gevoel uitdrukken
N000266-fn000698-235.2843-236.9409,N000266,DT,m,read,['1.656562'],['26506'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-235.2843-236.9409.wav'],of een idee of iets grappigs
N000266-fn000698-237.4101-238.9234,N000266,DT,m,read,['1.51325'],['24213'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-237.4101-238.9234.wav'],liedjes lijken op gedichten
N000266-fn000698-238.9234-240.2747,N000266,DT,m,read,['1.351313'],['21621'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-238.9234-240.2747.wav'],de vorm is hetzelfde
N000266-fn000698-24.4927-25.6082,N000266,DT,m,read,['1.1155'],['17848'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-24.4927-25.6082.wav'],thuis met het gezin
N000266-fn000698-240.2747-241.8881,N000266,DT,m,read,['1.613438'],['25814'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-240.2747-241.8881.wav'],en ze gaan ook vaak over de liefde
N000266-fn000698-242.4579-244.1979,N000266,DT,m,read,['1.74'],['27840'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-242.4579-244.1979.wav'],in liedjes gaan het gaat het
N000266-fn000698-244.6117-246.7451,N000266,DT,m,read,['2.133437'],['34134'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-244.6117-246.7451.wav'],natuurlijk om meer dan alleen de woorden
N000266-fn000698-247.0989-250.0193,N000266,DT,m,read,['2.920438'],['46726'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-247.0989-250.0193.wav'],de muziek en de stem van de zanger zijn net
N000266-fn000698-250.0193-251.5799,N000266,DT,m,read,['1.560562'],['24970'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-250.0193-251.5799.wav'],zo belangrijk als de tekst
N000266-fn000698-255.4529-257.4896,N000266,DT,m,read,['2.03675'],['32587'],['dump/raw/nl_test_read_all_hires/data/format.16/N000266-fn000698-255.4529-257.4896.wav'],onrijpe pruimen zijn hard en zuur
